# Rime user dictionary
#@/db_name	clover
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	5226
#@/user_id	9a37928f-410e-4e25-b28a-7b53c5089780
yao bai 	摇摆	c=1 d=1 t=661
yao bu 	要不	c=1 d=1 t=735
yao bu yao 	要不要	c=2 d=1 t=4505
yao dang 	要当	c=0 d=0.1 t=5198
yao kan 	要看	c=0 d=0.1 t=2064
yao le 	要了	c=0 d=0.1 t=1925
yao me 	要么	c=2 d=1.99005 t=610
yao shi 	要是	c=1 d=1 t=5004
yao xiang 	要想	c=1 d=1.09851 t=4023
yao yao wu qi 	遥遥无期	c=1 d=1 t=4000
ye 	也	c=23 d=1.19356 t=5132
ye 	页	c=1 d=1 t=3190
ye bei 	也被	c=1 d=1 t=4929
ye bu 	也不	c=0 d=0.13624 t=5182
ye bu shi 	也不是	c=1 d=1 t=4569
ye bu suan shi 	也不算是	c=1 d=1 t=5183
ye bu xiu xi 	也不休息	c=1 d=1 t=4980
ye dei mei 	也得没	c=1 d=1 t=1962
ye hui 	也会	c=2 d=1 t=4033
ye hui you 	也会有	c=1 d=1 t=3561
ye jiu 	也就	c=1 d=1 t=4178
ye jiu shi 	也就是	c=1 d=1 t=527
ye ke neng 	也可能	c=1 d=1 t=1029
ye ke yi 	也可以	c=2 d=1.82283 t=1732
ye mei you 	也没有	c=1 d=1 t=4814
ye qian 	页签	c=2 d=1.8311 t=3759
ye qu 	也去	c=0 d=0.1 t=4223
ye shi 	也是	c=2 d=1 t=5040
ye ting 	也挺	c=0 d=0.1 t=1301
ye ting hao 	也挺好	c=1 d=1 t=4083
ye ting ke ai 	也挺可爱	c=1 d=1 t=1302
ye wu 	业务	c=1 d=1 t=1747
ye xiang 	也想	c=1 d=1 t=3545
ye xiao 	夜宵	c=2 d=1.53526 t=2141
ye yao kan 	也要看	c=1 d=1 t=4761
ye you 	也有	c=2 d=1.00073 t=2871
ye zai 	也在	c=1 d=1 t=2117
yi 	一	c=1 d=1.00004 t=4850
yi 	以	c=6 d=1.92808 t=4066
yi 	意	c=0 d=0.1 t=4730
yi bai 	一百	c=1 d=1 t=62
yi ban 	一半	c=1 d=1 t=5164
yi ban 	一般	c=4 d=1.09348 t=5086
yi bei zi 	一辈子	c=1 d=1 t=5131
yi ben 	一本	c=1 d=1 t=3459
yi ben zheng jing 	一本正经	c=1 d=1 t=363
yi bian 	一边	c=1 d=1 t=94
yi chu 	移出	c=1 d=1 t=4302
yi ci 	一次	c=4 d=1.0318 t=2120
yi ci 	依次	c=1 d=1 t=2134
yi cu 	一簇	c=1 d=1 t=641
yi di 	异地	c=2 d=1.51944 t=4155
yi dian 	一点	c=1 d=0.1 t=4735
yi dian a 	一点啊	c=1 d=1 t=4736
yi ding 	一定	c=2 d=1.00002 t=2525
yi ding yao 	一定要	c=1 d=1 t=2551
yi dong 	移动	c=19 d=10.0276 t=3180
yi dong dao 	移动到	c=8 d=2.75248 t=3164
yi dong guang biao 	移动光标	c=2 d=1.04528 t=2955
yi fen zhong 	一分钟	c=1 d=1 t=2914
yi ge 	一个	c=23 d=1.52254 t=4924
yi ge 	一格	c=1 d=1 t=529
yi ge fen zhi 	一个分支	c=1 d=1 t=4692
yi ge yue 	一个月	c=1 d=1 t=5007
yi hou 	以后	c=5 d=1.38181 t=4423
yi hui er 	一会儿	c=3 d=1.06559 t=1991
yi hui er sheng 	一会儿绳	c=1 d=1 t=976
yi ji 	一挤	c=2 d=1.00403 t=2475
yi ji 	以及	c=1 d=1 t=3695
yi jing 	已经	c=3 d=1 t=5125
yi kua 	一夸	c=0 d=0.1 t=1636
yi li 	毅力	c=1 d=1 t=3424
yi liang nian 	一两年	c=1 d=1 t=4582
yi lun 	一轮	c=1 d=1 t=4957
yi nian 	一年	c=3 d=1.97045 t=5151
yi nian ji 	一年级	c=1 d=1 t=4588
yi pi ma 	一匹马	c=2 d=1.72615 t=621
yi qi 	一起	c=3 d=1.00003 t=4230
yi qie 	一切	c=1 d=1 t=3629
yi ran shi 	依然是	c=1 d=1 t=2265
yi shang 	以上	c=1 d=1 t=4629
yi shen 	一身	c=1 d=1 t=1801
yi sheng 	医生	c=4 d=1.13261 t=2489
yi sheng shuo 	医生说	c=1 d=1 t=80
yi tian 	一天	c=2 d=1.97045 t=1820
yi tou 	一头	c=1 d=1 t=468
yi wan nian 	一万年	c=1 d=1 t=2929
yi wu 	义务	c=1 d=1 t=156
yi xi lie 	一系列	c=1 d=1 t=4137
yi xia 	一下	c=3 d=1.0001 t=4599
yi xia 	以下	c=1 d=1 t=4600
yi xie 	一些	c=5 d=1.00271 t=5123
yi xiu 	已修	c=0 d=0.1 t=4303
yi xiu gai 	已修改	c=1 d=1 t=4304
yi yang 	一样	c=2 d=1.00001 t=2351
yi yang de 	一样的	c=1 d=1 t=2308
yi yuan 	医院	c=2 d=1.00961 t=971
yi yun 	依云	c=0 d=0.1 t=2409
yi yun xian zi 	依云仙子	c=1 d=1 t=2410
yi zheng 	一整	c=0 d=0.1 t=3222
yi zheng hang 	一整行	c=1 d=1 t=3223
yi zhi 	一直	c=1 d=1 t=1077
yi zhong 	一种	c=2 d=1 t=4631
yin cang 	隐藏	c=2 d=1.00003 t=3625
yin ci 	因此	c=3 d=1.00242 t=4555
yin hao 	引号	c=1 d=1 t=3490
yin he xi 	银河系	c=2 d=1.99005 t=388
yin ji 	印记	c=0 d=0.1 t=579
yin li 	引力	c=1 d=1 t=406
yin wei 	因为	c=6 d=2.69494 t=3919
yin wei shi 	因为是	c=1 d=1 t=4183
ying 	莹	c=1 d=1 t=4363
ying gai 	应该	c=8 d=1.41995 t=4915
ying gai shi 	应该是	c=3 d=1.14929 t=1145
ying kua 	硬夸	c=1 d=1 t=1070
ying xiang 	影响	c=6 d=2.94102 t=4801
ying yong cheng xu 	应用程序	c=0 d=0.1 t=1311
ying yu lao shi 	英语老师	c=1 d=1 t=3429
yong 	用	c=11 d=1.00958 t=5220
yong guo 	用过	c=1 d=1 t=2794
yong hu 	用户	c=1 d=1 t=954
yong le 	用了	c=0 d=0.1 t=4191
yong shou 	用手	c=1 d=1 t=1371
yong tu 	用途	c=1 d=1 t=2416
yong yao 	用药	c=1 d=1 t=84
yong yu 	用于	c=1 d=1 t=1889
you 	又	c=9 d=1.01515 t=2533
you 	右	c=3 d=1.00589 t=3991
you 	有	c=15 d=1.68965 t=4541
you 	油	c=1 d=1 t=46
you bian 	右边	c=3 d=1.0032 t=3598
you bu shi 	又不是	c=1 d=1 t=4345
you ce 	右侧	c=1 d=1 t=3676
you dao li 	有道理	c=1 d=1 t=1255
you de 	有的	c=1 d=1 t=4320
you dian 	有点	c=2 d=1 t=4741
you dian kun 	有点困	c=1 d=1 t=1170
you ge 	有个	c=2 d=1.19109 t=579
you guan 	有关	c=1 d=1 t=3896
you ji hui 	有机会	c=0 d=0.1 t=4228
you ji hui de 	有机会的	c=1 d=1 t=4229
you jian 	右键	c=1 d=1 t=1309
you jiang sheng 	有缰绳	c=1 d=1 t=581
you ke neng 	有可能	c=2 d=1.00664 t=1337
you le 	有了	c=1 d=1 t=631
you mei you 	有没有	c=1 d=1.0172 t=1828
you mei you ke neng 	有没有可能	c=1 d=1 t=1477
you nao zi 	有脑子	c=1 d=1 t=3964
you ni zai 	有你在	c=1 d=1 t=2111
you qian 	有钱	c=0 d=0.1 t=5002
you qian ma 	有钱吗	c=1 d=1 t=5003
you ren 	有人	c=1 d=1.00973 t=646
you sha 	有啥	c=2 d=1 t=4431
you shi 	有时	c=2 d=1.00038 t=3636
you shu ren 	有熟人	c=1 d=1 t=4233
you yao 	又要	c=2 d=1.99005 t=167
you yu 	犹豫	c=2 d=1.36345 t=4744
you yuan 	有缘	c=0 d=0.1 t=1235
you zhu 	有主	c=3 d=2.20534 t=860
yu 	与	c=2 d=1.39063 t=3795
yu 	宇	c=2 d=1.00076 t=3606
yu jian 	遇见	c=1 d=1 t=1341
yu nan 	遇难	c=1 d=1 t=616
yu yin 	语音	c=1 d=1 t=68
yu zhong bu tong 	与众不同	c=4 d=3.66421 t=4445
yu zhou 	宇宙	c=4 d=3.52721 t=375
yuan 	元	c=1 d=1 t=5157
yuan 	原	c=2 d=1.15259 t=5092
yuan 	远	c=1 d=1 t=3924
yuan cheng 	远程	c=1 d=1 t=4925
yuan cheng fu wu qi 	远程服务器	c=1 d=1 t=4712
yuan fen 	缘分	c=0 d=0.1 t=1296
yuan lai 	原来	c=1 d=1 t=2185
yuan lai shi 	原来是	c=1 d=1 t=1870
yuan liang 	原谅	c=1 d=1 t=1095
yuan wen 	原文	c=1 d=1 t=4397
yuan wen jian 	原文件	c=1 d=1 t=2822
yuan yin 	原因	c=1 d=1 t=3852
yuan zuo zhe 	原作者	c=1 d=1 t=4722
yue 	月	c=1 d=1 t=748
yue guo 	越过	c=0 d=0.1 t=654
yue guo le 	越过了	c=1 d=1 t=655
yun 	云	c=0 d=0.1 t=1288
yun chen 	匀称	c=1 d=1 t=595
yun pan 	云盘	c=1 d=1 t=1220
yun xu 	允许	c=5 d=1.00005 t=5221
za luan 	杂乱	c=1 d=1 t=2651
za yang 	咋样	c=0 d=0.1 t=1642
za yang le 	咋样了	c=1 d=1 t=1643
zai 	再	c=13 d=2.96663 t=4999
zai 	在	c=51 d=2.26282 t=5091
zai de 	在地	c=0 d=0.1 t=2582
zai jia 	在家	c=1 d=1 t=3577
zai kan yi yan 	再看一眼	c=1 d=1 t=2197
zai na li 	在哪里	c=1 d=1 t=3063
zai shen zhen 	在深圳	c=0 d=0.1 t=4036
zai wo 	在我	c=1 d=1 t=501
zai xiang 	在想	c=0 d=0.1 t=4783
zai xue xiao 	在学校	c=1 d=1 t=4950
zai yi qi 	在一起	c=0 d=0.1 t=4593
zai yi qi de 	在一起的	c=1 d=1 t=4594
zan 	咱	c=2 d=1 t=4794
zan 	攒	c=1 d=1 t=5152
zan cun qu 	暂存区	c=4 d=1.34411 t=4651
zan lia 	咱俩	c=2 d=1.9802 t=1232
zan men 	咱们	c=1 d=1 t=370
zan shi xing 	暂时性	c=1 d=1 t=1646
zan xian zai 	咱现在	c=1 d=1 t=384
zan zhe ge 	咱这个	c=1 d=1 t=340
zao 	早	c=1 d=1 t=3939
zao a 	早啊	c=0 d=0.1 t=1161
zao jiu 	早就	c=1 d=1 t=790
zao shang 	早上	c=1 d=1 t=1195
zao shui 	早睡	c=1 d=1 t=1151
zen me 	怎么	c=6 d=2.09574 t=4474
zen me ban 	怎么办	c=0 d=0.1 t=4141
zen me ban ne 	怎么办呢	c=2 d=1.20393 t=4460
zen me le 	怎么了	c=2 d=0.100546 t=4451
zen me le ma 	怎么了嘛	c=1 d=1 t=4452
zen me xiang 	怎么想	c=1 d=1 t=4494
zen me yang 	怎么样	c=0 d=0.1 t=4423
zen me yang ne 	怎么样呢	c=1 d=1 t=4424
zen me zuo 	怎么做	c=1 d=1 t=4496
zeng jia 	增加	c=1 d=1 t=1654
zha nan 	渣男	c=4 d=1 t=3857
zha nv 	渣女	c=1 d=1 t=4376
zhan hua re cao 	沾花惹草	c=2 d=1.0135 t=4815
zhan man 	占满	c=1 d=1 t=533
zhan tie 	粘贴	c=5 d=2.41632 t=3485
zhang 	张	c=4 d=3.8874 t=2181
zhang bai qiao 	张百桥	c=1 d=1 t=2177
zhang fu 	丈夫	c=1 d=1 t=2897
zhang guo wei 	张国伟	c=1 d=1 t=2168
zhang hong tao 	张宏涛	c=1 d=1 t=2189
zhang hu 	账户	c=1 d=1 t=4275
zhang xiao zhe 	张小哲	c=1 d=1 t=2182
zhang xin 	涨薪	c=1 d=1 t=5089
zhang yi shan 	张一山	c=1 d=1 t=2188
zhao 	找	c=2 d=1.07118 t=4396
zhao ni 	找你	c=1 d=0.219433 t=4811
zhao ni ma 	找你吗	c=1 d=1 t=1649
zhe 	哲	c=1 d=0.100076 t=4079
zhe 	这	c=4 d=1.03741 t=2125
zhe bian 	这边	c=1 d=1 t=1382
zhe cai shi 	这才是	c=1 d=1 t=252
zhe ci 	这次	c=0 d=0.1 t=1263
zhe ci ne 	这次呢	c=1 d=1 t=1264
zhe dong xi 	这东西	c=1 d=1 t=3995
zhe ge 	这个	c=11 d=1.02009 t=4733
zhe ge yang zi 	这个样子	c=1 d=1 t=1244
zhe hai 	这还	c=0 d=0.1 t=1780
zhe hai bu re qing 	这还不热情	c=1 d=1 t=1781
zhe hui zong 	哲汇总	c=1 d=1 t=4080
zhe jiu 	这就	c=0 d=0.1 t=5181
zhe jiu ku 	这就哭	c=1 d=1 t=1797
zhe jiu lai 	这就来	c=1 d=1 t=5182
zhe me 	这么	c=2 d=1 t=4822
zhe me duo 	这么多	c=1 d=1 t=1461
zhe me ke ai de 	这么可爱的	c=1 d=1 t=1591
zhe me kuai 	这么快	c=1 d=1 t=3550
zhe me shuo 	这么说	c=0 d=0.1 t=4835
zhe me shuo wo 	这么说我	c=1 d=1 t=4836
zhe me yuan 	这么远	c=1 d=1 t=1226
zhe me zao a 	这么早啊	c=1 d=1 t=1162
zhe shi 	这是	c=4 d=1.00055 t=4206
zhe shi shen me 	这是什么	c=1 d=1 t=180
zhe xie 	这些	c=4 d=1.96561 t=4709
zhe yang 	这样	c=3 d=0.806464 t=4324
zhe yang shuo 	这样说	c=1 d=1 t=3870
zhe ye 	这也	c=0 d=0.1 t=266
zhe ye bu gao ya 	这也不高呀	c=1 d=1 t=267
zhe ying 	这应	c=0 d=0.1 t=847
zhe ying gai shi 	这应该市	c=1 d=1 t=848
zhe zhong 	这种	c=4 d=1.00076 t=4081
zhe zhou 	这周	c=1 d=1 t=4949
zhe zhuo 	这桌	c=1 d=1 t=4220
zhen 	真	c=2 d=0.829022 t=1635
zhen cang 	珍藏	c=1 d=1 t=2518
zhen cheng 	真诚	c=1 d=1 t=1346
zhen da suan 	真打算	c=1 d=1 t=1293
zhen de 	真的	c=4 d=1.37532 t=5074
zhen de ne 	真的呢	c=1 d=1 t=1872
zhen duo 	真多	c=0 d=0.1 t=226
zhen hao 	真好	c=3 d=1.00005 t=3116
zhen nan ren 	真男人	c=1 d=1 t=1803
zhen qing chu 	真清楚	c=1 d=1 t=1636
zhen sao 	真骚	c=1 d=1 t=4
zheng chang 	正常	c=8 d=0.673369 t=4976
zheng chang mo shi 	正常模式	c=6 d=1.03754 t=2951
zheng fang ti 	正方体	c=4 d=3.10636 t=534
zheng li 	整理	c=2 d=1.00029 t=2748
zheng li de 	整理的	c=0 d=0.1 t=2652
zheng qian fang 	正前方	c=1 d=1 t=502
zheng tian 	整天	c=2 d=1.25411 t=5046
zheng yi zhi yan 	睁一只眼	c=1 d=1 t=1010
zheng zai 	正在	c=1 d=1 t=392
zheng zhi hua 	郑智化	c=1 d=1 t=5217
zhi 	只	c=2 d=1.00001 t=2759
zhi 	治	c=0 d=0.1 t=80
zhi 	直	c=1 d=1 t=32
zhi 	至	c=3 d=2.88854 t=3041
zhi bu guo 	只不过	c=1 d=1 t=2338
zhi dao 	指到	c=0 d=0.1 t=4929
zhi dao 	直到	c=1 d=1 t=5041
zhi dao 	知道	c=0 d=0.1 t=4421
zhi dao le 	指到了	c=1 d=1 t=4930
zhi dao le 	知道了	c=2 d=1.00064 t=2896
zhi de 	指的	c=1 d=1 t=5061
zhi ding 	指定	c=2 d=1.99403 t=3074
zhi ding zi fu 	指定字符	c=1 d=1 t=3062
zhi hou 	之后	c=6 d=1.25667 t=4515
zhi jian 	之间	c=3 d=2.80764 t=1731
zhi jie 	直接	c=11 d=1.37686 t=5054
zhi ling 	指令	c=1 d=1 t=2034
zhi neng 	只能	c=5 d=1.30766 t=4061
zhi qian 	之前	c=7 d=1.01415 t=4873
zhi qian 	值钱	c=1 d=1 t=24
zhi qian jiao lv 	之前焦虑	c=1 d=1 t=1812
zhi shao 	至少	c=2 d=1.66034 t=4084
zhi sheng xia 	只剩下	c=0 d=0.1 t=619
zhi sheng xia le 	只剩下了	c=1 d=1 t=620
zhi shi 	只是	c=1 d=1 t=2309
zhi xiang 	指向	c=1 d=1 t=4626
zhi xing 	执行	c=7 d=1.98632 t=4135
zhi xu yao 	只需要	c=1 d=1 t=3689
zhi yao 	只要	c=1 d=1 t=1308
zhi yao shi 	只要是	c=1 d=1 t=859
zhi you 	只有	c=1 d=1 t=4518
zhi you wo 	只有我	c=1 d=1 t=4346
zhong 	中	c=4 d=1.00847 t=3633
zhong dian shi 	重点是	c=1 d=1 t=1839
zhong jian 	中间	c=5 d=2.26103 t=3504
zhong jian kao shang 	中间考上	c=1 d=1 t=530
zhong quan chu ji 	重拳出击	c=1 d=1 t=905
zhong wen 	中文	c=2 d=1.90937 t=3351
zhong wen de 	中文的	c=1 d=1 t=2872
zhong wu 	中午	c=0 d=0.1 t=1934
zhong xin 	中心	c=0 d=0.1 t=353
zhong yao 	重要	c=1 d=0.1 t=4758
zhong yao le 	重要了	c=1 d=1 t=4759
zhong yi 	钟意	c=3 d=1.00006 t=3958
zhou liu 	周六	c=3 d=2.38154 t=4979
zhou mo 	周末	c=2 d=1 t=4972
zhou mo kuai le ya 	周末快乐呀	c=1 d=1 t=2927
zhu 	主	c=0 d=0.1 t=4705
zhu ce 	注册	c=1 d=1.08479 t=4199
zhu ce wei 	注册为	c=1 d=1 t=4167
zhu dong 	主动	c=5 d=4.325 t=4436
zhu fen zhi 	主分支	c=1 d=1 t=4706
zhu ren 	主人	c=1 d=1 t=613
zhu ti 	主题	c=2 d=1.9802 t=3654
zhu xiao 	朱潇	c=0 d=0.1 t=1
zhu xiao yang 	朱潇洋	c=2 d=1.99501 t=3
zhu yao 	主要	c=3 d=1.0553 t=5085
zhu yao yuan yin 	主要原因	c=1 d=1 t=2710
zhu yi 	注意	c=0 d=0.1 t=3829
zhu yi dao guo 	注意到过	c=1 d=1 t=3830
zhua ni 	抓你	c=1 d=1 t=998
zhuan 	转	c=2 d=1.96561 t=3720
zhuan huan 	转换	c=1 d=1 t=3355
zhuang tai 	状态	c=2 d=0.605855 t=1912
zhui ni 	追你	c=3 d=0.392293 t=4780
zhui ni le 	追你了	c=1 d=1 t=4781
zhui zong 	追踪	c=1 d=1 t=4549
zhun bei 	准备	c=1 d=1 t=1276
zhuo 	桌	c=1 d=1 t=3132
zi 	子	c=1 d=1 t=258
zi di 	子弟	c=0 d=0.1 t=3522
zi dong 	自动	c=6 d=1.02535 t=3674
zi fu 	字符	c=18 d=0.478638 t=3977
zi fu chu 	字符处	c=1 d=1 t=3267
zi fu chuan 	字符串	c=2 d=0.650605 t=2934
zi fu ge shu 	字符个数	c=1 d=1 t=3848
zi fu ke shi hua 	字符可视化	c=1 d=1 t=3978
zi fu tiao zhuan 	字符跳转	c=1 d=1 t=3054
zi ji 	自己	c=7 d=1.00016 t=4471
zi ji ba 	自己吧	c=0 d=0.1 t=5176
zi ji de 	自己的	c=1 d=1.099 t=2152
zi ji dong 	自己动	c=1 d=1 t=728
zi mu 	字母	c=6 d=1.09667 t=4164
zi shi 	姿势	c=1 d=1 t=4858
zi ti 	字体	c=6 d=5.10999 t=4257
zi ti da xiao 	字体大小	c=1 d=1 t=3892
zi xi kan 	仔细看	c=1 d=1 t=2535
zong 	总	c=1 d=1 t=1403
zong mao 	鬃毛	c=1 d=1 t=658
zong se 	棕色	c=1 d=1 t=576
zong shi 	总是	c=2 d=1.0008 t=3900
zou 	走	c=3 d=2.56295 t=4998
zou chu lai 	走出来	c=1 d=1 t=4093
zou cuo 	走错	c=1 d=1 t=4892
zou dao 	走到	c=1 d=1 t=571
zou du 	走读	c=1 d=1 t=4983
zou guo lai 	走过来	c=1 d=1 t=568
zou lai 	走来	c=2 d=1 t=4437
zou ni 	揍你	c=0 d=0.1 t=4290
zou ni o 	揍你哦	c=1 d=1 t=4291
zou san le 	走散了	c=1 d=1 t=609
zou shen 	走神	c=1 d=1 t=3421
zou xiang wo 	走向我	c=2 d=1.95586 t=4414
zou xiang wo de 	走向我的	c=1 d=1 t=4415
zou yi bu 	走一步	c=0 d=0.10061 t=5081
zou yi bu kan yi ban 	走一步看一班	c=1 d=1 t=4062
zou yi bu kan yi bu 	走一步看一步	c=1 d=1 t=5082
zu fang 	租房	c=1 d=1 t=5002
zu gou 	足够	c=1 d=1 t=4614
zu zhang 	组长	c=1 d=1 t=4575
zu zhi 	阻止	c=1 d=1 t=2706
zu zhi xing 	组织性	c=1 d=1 t=4698
zui 	嘴	c=0 d=0.1 t=1237
zui 	最	c=1 d=1.00001 t=4886
zui bang 	最棒	c=0 d=0.1 t=4860
zui bang le 	最棒了	c=1 d=1 t=4861
zui hao 	最好	c=2 d=1.00331 t=1241
zui hou 	最后	c=3 d=1.28084 t=4168
zui hou yi ge 	最后一个	c=2 d=1.04307 t=2986
zui hou yi hang 	最后一行	c=1 d=1 t=3091
zui hou yi nian 	最后一年	c=1 d=1 t=4985
zui jiao lv 	最焦虑	c=1 d=1 t=1817
zui jin 	最近	c=6 d=1 t=4660
zui li 	嘴里	c=1 d=0.100002 t=5071
zui li le 	嘴里了	c=1 d=1 t=2478
zui shang 	最上	c=0 d=0.1 t=3137
zui shang fang 	最上方	c=1 d=1 t=3138
zui xia fang 	最下方	c=1 d=1 t=3691
zui yi ge 	嘴一个	c=1 d=1 t=1238
zui zhong xin 	最中心	c=1 d=1 t=354
zui zhong yao de 	最重要的	c=1 d=1 t=4029
zuo 	做	c=6 d=1.37525 t=4475
zuo 	坐	c=1 d=1 t=3129
zuo 	左	c=1 d=0.148075 t=3565
zuo ai 	做爱	c=3 d=1.00408 t=2495
zuo bian 	左边	c=4 d=1.00414 t=3616
zuo bu dao 	做不到	c=1 d=1 t=4491
zuo chu le 	作出了	c=1 d=1 t=4718
zuo de 	做的	c=2 d=1.02586 t=924
zuo fan 	做饭	c=0 d=0.1 t=5213
zuo fan de hua 	做饭的话	c=1 d=1 t=5214
zuo fu hao 	左符号	c=2 d=1.14299 t=3955
zuo le 	做了	c=0 d=0.1 t=75
zuo le bi jing 	做了鼻镜	c=1 d=1 t=76
zuo le ge 	做了个	c=2 d=1 t=4388
zuo meng 	做梦	c=0 d=0.1 t=706
zuo shen me 	做什么	c=1 d=1 t=4154
zuo wan 	昨晚	c=1 d=1 t=1808
zuo ye 	作业	c=1 d=1 t=1979
zuo yong fan wei 	作用范围	c=2 d=1.97531 t=2718
zuo you 	左右	c=4 d=1.00165 t=3681
zuo you fen ping 	左右分屏	c=4 d=1.94924 t=3596
zuo zai 	坐在	c=1 d=1 t=4869
zuo zhe 	坐着	c=1 d=1 t=727
